id,perm,al,ajuste,le,a,b,c,En,Vol,Ae,a_stmz,b_stmz,c_stmz,a_mag,b_mag,c_mag,d_mag,e_mag,x_mag,OuterDiam,IntDiam,HT,WinArea
58041,60,32.0,0.92,23.0,0.01,6.41e-08,2.291,0.05,220.0,9.57,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,10.8,4.57,4.6,16.4
58040,125,66.0,0.92,23.0,0.01,1.4e-07,2.465,0.05,220.0,9.57,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,10.8,4.57,4.6,16.4
58039,147,78.0,0.92,23.0,0.01,1.21e-06,2.131,0.05,220.0,9.57,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,10.8,4.57,4.6,16.4
58038,160,84.0,0.92,23.0,0.01,1.7e-06,2.094,0.05,220.0,9.57,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,10.8,4.57,4.6,16.4
58133,14,6.0,0.92,26.9,0.01,3.39e-08,1.923,0.1,244.0,9.06,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,11.81,5.84,4.6,26.8
58132,26,11.0,0.92,26.9,0.01,4.21e-09,2.426,0.1,244.0,9.06,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,11.81,5.84,4.6,26.8
58131,60,26.0,0.92,26.9,0.01,6.41e-08,2.291,0.1,244.0,9.06,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,11.81,5.84,4.6,26.8
58130,125,53.0,0.92,26.9,0.01,1.4e-07,2.465,0.1,244.0,9.06,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,11.81,5.84,4.6,26.8
58129,147,63.0,0.92,26.9,0.01,1.21e-06,2.131,0.1,244.0,9.06,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,11.81,5.84,4.6,26.8
58128,160,68.0,0.92,26.9,0.01,1.7e-06,2.094,0.1,244.0,9.06,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,11.81,5.84,4.6,26.8
58053,14,6.4,0.92,31.2,0.01,3.39e-08,1.923,0.3,340.0,10.9,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,13.46,6.99,5.51,38.3
58052,26,12.0,0.92,31.2,0.01,4.21e-09,2.426,0.3,340.0,10.9,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,13.46,6.99,5.51,38.3
58051,60,27.0,0.92,31.2,0.01,6.41e-08,2.291,0.3,340.0,10.9,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,13.46,6.99,5.51,38.3
58050,125,56.0,0.92,31.2,0.01,1.4e-07,2.465,0.3,340.0,10.9,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,13.46,6.99,5.51,38.3
58049,147,67.0,0.92,31.2,0.01,1.21e-06,2.131,0.3,340.0,10.9,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,13.46,6.99,5.51,38.3
58048,160,72.0,0.92,31.2,0.01,1.7e-06,2.094,0.3,340.0,10.9,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,13.46,6.99,5.51,38.3
58123,14,8.0,0.92,41.2,0.01,3.39e-08,1.923,0.9,791.0,19.2,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,17.27,9.53,7.11,71.2
58122,26,15.0,0.92,41.2,0.01,4.21e-09,2.426,0.9,791.0,19.2,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,17.27,9.53,7.11,71.2
58121,60,35.0,0.92,41.2,0.01,6.41e-08,2.291,0.9,791.0,19.2,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,17.27,9.53,7.11,71.2
58120,125,72.0,0.92,41.2,0.01,1.4e-07,2.465,0.9,791.0,19.2,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,17.27,9.53,7.11,71.2
58119,147,88.0,0.92,41.2,0.01,1.21e-06,2.131,0.9,791.0,19.2,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,17.27,9.53,7.11,71.2
58118,160,92.0,0.92,41.2,0.01,1.7e-06,2.094,0.9,791.0,19.2,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,17.27,9.53,7.11,71.2
58383,14,10.0,0.92,41.4,0.01,3.39e-08,1.923,0.8,960.0,23.2,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,18.03,9.02,7.11,63.8
58382,26,19.0,0.92,41.4,0.01,4.21e-09,2.426,0.8,960.0,23.2,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,18.03,9.02,7.11,63.8
58381,60,43.0,0.92,41.4,0.01,6.41e-08,2.291,0.8,960.0,23.2,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,18.03,9.02,7.11,63.8
58380,125,89.0,0.92,41.4,0.01,1.4e-07,2.465,0.8,960.0,23.2,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,18.03,9.02,7.11,63.8
58379,147,105.0,0.92,41.4,0.01,1.21e-06,2.131,0.8,960.0,23.2,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,18.03,9.02,7.11,63.8
58378,160,114.0,0.92,41.4,0.01,1.7e-06,2.094,0.8,960.0,23.2,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,18.03,9.02,7.11,63.8
58209,14,7.8,0.92,50.9,0.01,3.39e-08,1.923,1.0,1120.0,22.1,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,21.08,12.07,7.11,114.0
58208,26,14.0,0.92,50.9,0.01,4.21e-09,2.426,1.0,1120.0,22.1,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,21.08,12.07,7.11,114.0
58848,60,32.0,0.92,50.9,0.01,6.41e-08,2.291,1.0,1120.0,22.1,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,21.08,12.07,7.11,114.0
58206,125,68.0,0.92,50.9,0.01,1.4e-07,2.465,1.0,1120.0,22.1,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,21.08,12.07,7.11,114.0
58205,147,81.0,0.92,50.9,0.01,1.21e-06,2.131,1.0,1120.0,22.1,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,21.08,12.07,7.11,114.0
58204,160,87.0,0.92,50.9,0.01,1.7e-06,2.094,1.0,1120.0,22.1,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,21.08,12.07,7.11,114.0
58313,14,9.9,0.92,56.7,0.01,3.39e-08,1.923,3.0,1800.0,31.7,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,23.62,13.34,8.38,139.0
58312,26,19.0,0.92,56.7,0.01,4.21e-09,2.426,3.0,1800.0,31.7,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,23.62,13.34,8.38,139.0
58059,60,43.0,0.92,56.7,0.01,6.41e-08,2.291,3.0,1800.0,31.7,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,23.62,13.34,8.38,139.0
58310,125,90.0,0.92,56.7,0.01,1.4e-07,2.465,3.0,1800.0,31.7,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,23.62,13.34,8.38,139.0
58309,147,106.0,0.92,56.7,0.01,1.21e-06,2.131,3.0,1800.0,31.7,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,23.62,13.34,8.38,139.0
58308,160,115.0,0.92,56.7,0.01,1.7e-06,2.094,3.0,1800.0,31.7,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,23.62,13.34,8.38,139.0
58353,14,12.0,0.92,58.8,0.01,3.39e-08,1.923,4.0,2280.0,38.8,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,24.33,13.77,9.65,149.0
58352,26,22.0,0.92,58.8,0.01,4.21e-09,2.426,4.0,2280.0,38.8,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,24.33,13.77,9.65,149.0
58351,60,51.0,0.92,58.8,0.01,6.41e-08,2.291,4.0,2280.0,38.8,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,24.33,13.77,9.65,149.0
58350,125,105.0,0.92,58.8,0.01,1.4e-07,2.465,4.0,2280.0,38.8,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,24.33,13.77,9.65,149.0
58349,147,124.0,0.92,58.8,0.01,1.21e-06,2.131,4.0,2280.0,38.8,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,24.33,13.77,9.65,149.0
58348,160,135.0,0.92,58.8,0.01,1.7e-06,2.094,4.0,2280.0,38.8,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,24.33,13.77,9.65,149.0
58933,14,18.0,0.92,63.5,0.01,3.39e-08,1.923,7.0,4150.0,65.4,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,27.69,14.1,11.94,156.0
58932,26,32.0,0.92,63.5,0.01,4.21e-09,2.426,7.0,4150.0,65.4,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,27.69,14.1,11.94,156.0
58894,60,75.0,0.92,63.5,0.01,6.41e-08,2.291,7.0,4150.0,65.4,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,27.69,14.1,11.94,156.0
58930,125,157.0,0.92,63.5,0.01,1.4e-07,2.465,7.0,4150.0,65.4,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,27.69,14.1,11.94,156.0
58929,147,185.0,0.92,63.5,0.01,1.21e-06,2.131,7.0,4150.0,65.4,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,27.69,14.1,11.94,156.0
58928,160,201.0,0.92,63.5,0.01,1.7e-06,2.094,7.0,4150.0,65.4,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,27.69,14.1,11.94,156.0
58551,14,14.0,0.92,81.4,0.01,3.39e-08,1.923,10.0,5340.0,65.6,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,33.66,19.46,11.43,297.0
58550,26,28.0,0.92,81.4,0.01,4.21e-09,2.426,10.0,5340.0,65.6,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,33.66,19.46,11.43,297.0
58071,60,61.0,0.92,81.4,0.01,6.41e-08,2.291,10.0,5340.0,65.6,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,33.66,19.46,11.43,297.0
58548,125,127.0,0.92,81.4,0.01,1.4e-07,2.465,10.0,5340.0,65.6,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,33.66,19.46,11.43,297.0
58547,147,150.0,0.92,81.4,0.01,1.21e-06,2.131,10.0,5340.0,65.6,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,33.66,19.46,11.43,297.0
58546,160,163.0,0.92,81.4,0.01,1.7e-06,2.094,10.0,5340.0,65.6,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,33.66,19.46,11.43,297.0
58588,14,9.0,0.92,89.5,0.01,3.39e-08,1.923,10.0,4150.0,46.4,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,35.18,22.56,9.78,399.0
58587,26,16.0,0.92,89.5,0.01,4.21e-09,2.426,10.0,4150.0,46.4,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,35.18,22.56,9.78,399.0
58586,60,38.0,0.92,89.5,0.01,6.41e-08,2.291,10.0,4150.0,46.4,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,35.18,22.56,9.78,399.0
58585,125,79.0,0.92,89.5,0.01,1.4e-07,2.465,10.0,4150.0,46.4,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,35.18,22.56,9.78,399.0
58584,147,93.0,0.92,89.5,0.01,1.21e-06,2.131,10.0,4150.0,46.4,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,35.18,22.56,9.78,399.0
58583,160,101.0,0.92,89.5,0.01,1.7e-06,2.094,10.0,4150.0,46.4,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,35.18,22.56,9.78,399.0
58327,14,13.0,0.92,89.8,0.01,3.39e-08,1.923,20.0,6090.0,67.8,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,36.7,21.54,11.35,364.0
58326,26,24.0,0.92,89.8,0.01,4.21e-09,2.426,20.0,6090.0,67.8,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,36.7,21.54,11.35,364.0
58076,60,56.0,0.92,89.8,0.01,6.41e-08,2.291,20.0,6090.0,67.8,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,36.7,21.54,11.35,364.0
58324,125,117.0,0.92,89.8,0.01,1.4e-07,2.465,20.0,6090.0,67.8,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,36.7,21.54,11.35,364.0
58323,147,138.0,0.92,89.8,0.01,1.21e-06,2.131,20.0,6090.0,67.8,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,36.7,21.54,11.35,364.0
58322,160,150.0,0.92,89.8,0.01,1.7e-06,2.094,20.0,6090.0,67.8,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,36.7,21.54,11.35,364.0
58257,14,19.0,0.92,98.4,0.01,3.39e-08,1.923,30.0,10600.0,107.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,40.77,23.32,15.37,427.0
58256,26,35.0,0.92,98.4,0.01,4.21e-09,2.426,30.0,10600.0,107.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,40.77,23.32,15.37,427.0
58083,60,81.0,0.92,98.4,0.01,6.41e-08,2.291,30.0,10600.0,107.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,40.77,23.32,15.37,427.0
58254,125,168.0,0.92,98.4,0.01,1.4e-07,2.465,30.0,10600.0,107.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,40.77,23.32,15.37,427.0
58253,147,198.0,0.92,98.4,0.01,1.21e-06,2.131,30.0,10600.0,107.0,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,40.77,23.32,15.37,427.0
58252,160,215.0,0.92,98.4,0.01,1.7e-06,2.094,30.0,10600.0,107.0,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,40.77,23.32,15.37,427.0
58446,14,25.0,0.92,102.0,0.01,3.39e-08,1.923,50.0,15100.0,147.5,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,43.84,23.39,17.27,430.0
58448,26,47.0,0.92,102.0,0.01,4.21e-09,2.426,50.0,15100.0,147.5,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,43.84,23.39,17.27,430.0
58451,60,108.0,0.92,102.0,0.01,6.41e-08,2.291,50.0,15100.0,147.5,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,43.84,23.39,17.27,430.0
58454,125,224.0,0.92,102.0,0.01,1.4e-07,2.465,50.0,15100.0,147.5,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,43.84,23.39,17.27,430.0
58455,147,264.0,0.92,102.0,0.01,1.21e-06,2.131,50.0,15100.0,147.5,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,43.84,23.39,17.27,430.0
58456,160,287.0,0.92,102.0,0.01,1.7e-06,2.094,50.0,15100.0,147.5,390.92,2.218,1.401,0.0341,0.0245,0.00068,0.037,0.000441,1.326,43.84,23.39,17.27,430.0
58092,14,20.0,0.92,116.0,0.01,3.39e-08,1.923,50.0,15600.0,134.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,47.63,27.89,16.13,610.0
58091,26,37.0,0.92,116.0,0.01,4.21e-09,2.426,50.0,15600.0,134.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,47.63,27.89,16.13,610.0
58090,60,86.0,0.92,116.0,0.01,6.41e-08,2.291,50.0,15600.0,134.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,47.63,27.89,16.13,610.0
58089,125,178.0,0.92,116.0,0.01,1.4e-07,2.465,50.0,15600.0,134.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,47.63,27.89,16.13,610.0
58088,147,210.0,0.92,116.0,0.01,1.21e-06,2.131,50.0,15600.0,134.0,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,47.63,27.89,16.13,610.0
58441,14,32.0,0.92,107.0,0.01,3.39e-08,1.923,60.0,21300.0,199.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,47.63,23.32,18.92,427.0
58441,26,59.0,0.92,107.0,0.01,4.21e-09,2.426,60.0,21300.0,199.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,47.63,23.32,18.92,
58439,60,135.0,0.92,107.0,0.01,6.41e-08,2.291,60.0,21300.0,199.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,47.63,23.32,18.92,427.0
58438,125,281.0,0.92,107.0,0.01,1.4e-07,2.465,60.0,21300.0,199.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,47.63,23.32,18.92,427.0
58437,147,330.0,0.92,107.0,0.01,1.21e-06,2.131,60.0,21300.0,199.0,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,47.63,23.32,18.92,427.0
58728,14,41.0,0.92,113.5,0.01,3.39e-08,1.923,60.0,29700.0,262.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,51.51,24.0,21.59,452.0
58727,26,76.0,0.92,113.5,0.01,4.21e-09,2.426,60.0,29700.0,262.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,51.51,24.0,21.59,452.0
58726,60,175.0,0.92,113.5,0.01,6.41e-08,2.291,60.0,29700.0,262.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,51.51,24.0,21.59,452.0
58725,125,366.0,0.92,113.5,0.01,1.4e-07,2.465,60.0,29700.0,262.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,51.51,24.0,21.59,452.0
58718,14,17.0,0.92,127.0,0.01,3.39e-08,1.923,60.0,15900.0,125.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,51.69,30.94,14.35,751.0
58717,26,32.0,0.92,127.0,0.01,4.21e-09,2.426,60.0,15900.0,125.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,51.69,30.94,14.35,751.0
58716,60,73.0,0.92,127.0,0.01,6.41e-08,2.291,60.0,15900.0,125.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,51.69,30.94,14.35,751.0
58715,125,152.0,0.92,127.0,0.01,1.4e-07,2.465,60.0,15900.0,125.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,51.69,30.94,14.35,751.0
58714,147,179.0,0.92,127.0,0.01,1.21e-06,2.131,60.0,15900.0,125.0,405.59,2.218,1.393,0.035,0.024,0.000678,0.0392,0.000437,1.366,51.69,30.94,14.35,751.0
58112,14,18.0,0.92,143.0,0.01,3.39e-08,1.923,100.0,20700.0,144.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,58.04,34.75,14.86,948.0
58111,26,33.0,0.92,143.0,0.01,4.21e-09,2.426,100.0,20700.0,144.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,58.04,34.75,14.86,948.0
58110,60,75.0,0.92,143.0,0.01,6.41e-08,2.291,100.0,20700.0,144.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,58.04,34.75,14.86,948.0
58109,125,156.0,0.92,143.0,0.01,1.4e-07,2.465,100.0,20700.0,144.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,58.04,34.75,14.86,948.0
58190,14,32.0,0.92,125.0,0.01,3.39e-08,1.923,100.0,29600.0,229.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,58.04,25.58,16.13,514.0
58191,26,60.0,0.92,125.0,0.01,4.21e-09,2.426,100.0,29600.0,229.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,58.04,25.58,16.13,514.0
58192,60,138.0,0.92,125.0,0.01,6.41e-08,2.291,100.0,29600.0,229.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,58.04,25.58,16.13,514.0
58195,125,287.0,0.92,125.0,0.01,1.4e-07,2.465,100.0,29600.0,229.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,58.04,25.58,16.13,514.0
58614,14,44.0,0.92,144.0,0.01,3.39e-08,1.923,200.0,51800.0,360.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,63.09,31.7,25.91,789.0
58615,26,82.0,0.92,144.0,0.01,4.21e-09,2.426,200.0,51800.0,360.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,63.09,31.7,25.91,789.0
58616,40,126.0,0.92,144.0,0.01,1.84e-08,2.409,200.0,51800.0,360.0,492.31,2.218,1.24,0.039,0.0172,0.000653,0.086,0.000467,1.725,63.09,31.7,25.91,789.0
58617,60,189.0,0.92,144.0,0.01,6.41e-08,2.291,200.0,51800.0,360.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,63.09,31.7,25.91,789.0
58620,125,394.0,0.92,144.0,0.01,1.4e-07,2.465,200.0,51800.0,360.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,63.09,31.7,25.91,789.0
58075,14,35.0,0.92,158.0,0.01,3.39e-08,1.923,200.0,49700.0,314.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,69.42,34.67,21.41,945.0
58074,26,65.0,0.92,158.0,0.01,4.21e-09,2.426,200.0,49700.0,314.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,69.42,34.67,21.41,945.0
58073,40,100.0,0.92,158.0,0.01,1.84e-08,2.409,200.0,49700.0,314.0,492.31,2.218,1.24,0.039,0.0172,0.000653,0.086,0.000467,1.725,69.42,34.67,21.41,945.0
58072,60,143.0,0.92,158.0,0.01,6.41e-08,2.291,200.0,49700.0,314.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,69.42,34.67,21.41,945.0
58070,125,312.0,0.92,158.0,0.01,1.4e-07,2.465,200.0,49700.0,314.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,69.42,34.67,21.41,945.0
58734,14,48.0,0.92,184.0,0.01,3.39e-08,1.923,500.0,91400.0,497.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,75.21,44.4,35.92,1550.0
58735,26,88.0,0.92,184.0,0.01,4.21e-09,2.426,500.0,91400.0,497.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,75.21,44.4,35.92,1550.0
58736,40,136.0,0.92,184.0,0.01,1.84e-08,2.409,500.0,91400.0,497.0,492.31,2.218,1.24,0.039,0.0172,0.000653,0.086,0.000467,1.725,75.21,44.4,35.92,1550.0
58737,60,204.0,0.92,184.0,0.01,6.41e-08,2.291,500.0,91400.0,497.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,75.21,44.4,35.92,1550.0
58740,125,425.0,0.92,184.0,0.01,1.4e-07,2.465,500.0,91400.0,497.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,75.21,44.4,35.92,1550.0
58869,14,16.0,0.92,196.0,0.01,3.39e-08,1.923,200.0,34500.0,176.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,78.94,48.21,13.84,1820.0
58868,26,30.0,0.92,196.0,0.01,4.21e-09,2.426,200.0,34500.0,176.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,78.94,48.21,13.84,1820.0
58867,60,68.0,0.92,196.0,0.01,6.41e-08,2.291,200.0,34500.0,176.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,78.94,48.21,13.84,1820.0
58866,125,142.0,0.92,196.0,0.01,1.4e-07,2.465,200.0,34500.0,176.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,78.94,48.21,13.84,1820.0
58909,14,20.0,0.92,196.0,0.01,3.39e-08,1.923,300.0,43400.0,221.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,78.94,48.21,17.02,1820.0
58908,26,37.0,0.92,196.0,0.01,4.21e-09,2.426,300.0,43400.0,221.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,78.94,48.21,17.02,1820.0
58907,60,85.0,0.92,196.0,0.01,6.41e-08,2.291,300.0,43400.0,221.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,78.94,48.21,17.02,1820.0
58906,125,177.0,0.92,196.0,0.01,1.4e-07,2.465,300.0,43400.0,221.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,78.94,48.21,17.02,1820.0
58774,14,47.0,0.92,177.2,0.01,3.39e-08,1.923,500.0,81500.0,492.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,78.94,38.33,26.85,1150.0
58775,26,88.0,0.92,177.2,0.01,4.21e-09,2.426,500.0,81500.0,492.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,78.94,38.33,26.85,1150.0
58776,40,135.0,0.92,177.2,0.01,1.84e-08,2.409,500.0,81500.0,492.0,492.31,2.218,1.24,0.039,0.0172,0.000653,0.086,0.000467,1.725,78.94,38.33,26.85,1150.0
58777,60,205.0,0.92,177.2,0.01,6.41e-08,2.291,500.0,81500.0,492.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,78.94,38.33,26.85,1150.0
58778,125,425.0,0.92,177.2,0.01,1.4e-07,2.465,500.0,81500.0,492.0,181.08,2.218,1.378,0.0379,0.0213,0.000708,0.0414,0.000422,1.433,78.94,38.33,26.85,1150.0
